TRX DATE,TRX NUMBER,SALES CHANNEL,CUSTOMER NUMBER,ORG Name,Type,Month,Year,ORG,ITEM CODE,FRANCHISE,ITEM DESC,FAMILY,CLASS,SUBCLASS,UIS TYPE,QUANTITY,Unit Price,Discount Amount,Discount Amount(%),Net Amount,Vat Amount,TOTAL AMOUNT
2023-08-03,2311048522,REUI,7596,,INV,AUG,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1260.0,-43.48,3.45,1216.52,182.47,1398.99
2023-08-06,2311048658,RECA,7233,,INV,AUG,2023,EAC,75SUE9500,SKYWORTH,"Skyworth 75"" QLED TV 4K UHD Smart (Google TV)",CE,LCD/LED TV,LED TV,0-Month,1,2868.7,0.0,0.0,2868.7,430.31,3299.01
2023-08-14,2311050206,RECA,4207,,INV,AUG,2023,EAC,AH-A18ATS,SHARP,Indoor Split A/C 18000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1064.78,-73.89,6.94,990.89,148.63,1139.52
2023-08-17,2311050817,RECA,7233,,INV,AUG,2023,EAC,DWD77TDP,DORA,"Top and Bottom Loading Water Dispenser, black with SS",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,1042.61,-365.22,35.03,677.39,101.61,779.0
2023-08-16,2311050702,REUI,7561,,INV,AUG,2023,EAC,FA31-202GY,ELECTROLUX,Flow A3 - Air Purifier with Anti-bacterial HEPA & Touch UI,SDA,AIR PURIFIER,RESIDENTIAL,0-Month,1,651.3,-651.23,99.99,0.07,0.01,0.08
2023-08-26,2311051855,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-27,2311051972,RECA,7233,,INV,AUG,2023,EAC,WWS36T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,2760.43,-3202.14,38.67,5079.15,761.87,5841.02
2023-08-28,2321020672,RECA,7233,,INV,AUG,2023,TPC,GR-RT559WE-PMU(37),TOSHIBA,"Fridge 14.50 Cft (411L), Inverter - Satin Grey",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2173.04,-173.91,8.0,1999.13,299.87,2299.0
2023-09-04,2321021589,REEM,3064,,INV,SEP,2023,TPC,DW-14F1ME(S),TOSHIBA,Dish Washer FS 14 Place Settings 6 Prog Silver,HA,DISH WASHER,FREE STANDING,0-Month,1,1390.43,0.0,0.0,1390.43,208.57,1599.0
2023-09-14,2311062309,REUI,7561,,INV,SEP,2023,EAC,WWS24K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.47,3.45,1216.96,182.54,1399.5
2023-09-20,2311063108,RECA,4207,,INV,SEP,2023,EAC,WWUF21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Upright Freezer Inverter Compressor R600a,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3216.52,-478.26,14.87,2738.26,410.74,3149.0
2023-09-21,2311063250,RECA,7233,,INV,SEP,2023,EAC,50SUE9520,SKYWORTH,"Skyworth 50"" QLED TV 4K UHD Smart (Google TV)",CE,LCD/LED TV,LED TV,0-Month,1,1217.0,-0.47,0.04,1216.53,182.47,1399.0
2023-09-21,2311063248,RECA,7233,,INV,SEP,2023,EAC,DWD40TBS,DORA,"Bottom Loading Water Dispenser, Black SS, SS Tank",SDA,WATER DISPENSER,FREE STANDING,0-Month,3,868.7,-521.76,20.02,2084.34,312.65,2396.99
2023-09-21,2311063284,RECA,7233,,INV,SEP,2023,EAC,65SUE9500,SKYWORTH,"SKYWORTH  65"" QLED Google TV UHD 4K HDR SMART TV",CE,LCD/LED TV,LED TV,0-Month,1,2086.0,-173.83,8.33,1912.17,286.82,2198.99
2023-09-25,2311063675,RECA,4207,,INV,SEP,2023,EAC,WWRAK560(S),WHITE WESTINGHOUSE,"Fridge 19.9 CuFt, 564 Ltr, Inverter, R600a, Silver",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2868.69,-834.69,29.1,2034.0,305.1,2339.1
2023-09-25,2311063655,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.87,99.99,0.04,0.0,0.04
2023-09-25,2311063744,REUI,7561,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.87,99.99,0.04,0.0,0.04
2023-09-26,2311063842,REUI,7596,,INV,SEP,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-09-28,2318003100,RECA,7233,,CM,SEP,2023,EAC,PIPE-18/24,WHITE WESTINGHOUSE,4 Meter copper pipe for 18K/24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,-1,0.01,0.0,0.0,-0.01,-0.01,-0.02
2023-09-30,2321024661,REUI,1879,,INV,SEP,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-43.45,8.34,477.42,71.62,549.04
2023-09-30,2311065981,RECA,7233,,INV,SEP,2023,EAC,FA31-202GY,ELECTROLUX,Flow A3 - Air Purifier with Anti-bacterial HEPA & Touch UI,SDA,AIR PURIFIER,RESIDENTIAL,0-Month,1,651.3,-651.29,100.0,0.01,0.0,0.01
2023-10-01,2321024854,RECA,7233,,INV,OCT,2023,TPC,RWF-W2035UVBSA(K),TOSHIBA,"Water Disp,BL,3 taps,50/60HZ,SS Tank, UV Technology",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,868.7,0.0,0.0,868.7,130.31,999.01
2023-10-02,2311066183,RECA,7233,,INV,OCT,2023,EAC,WWTLAVS16,WHITE WESTINGHOUSE,TL Washer 16KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-10-10,2311070585,RECA,7233,,INV,OCT,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-10-15,2311071194,RECA,7233,,INV,OCT,2023,EAC,HS24HPVI23,HISENSE,Indoor Split A/C 24000 BTU Heat Cool - Inverter - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1608.26,0.0,0.0,1608.26,241.24,1849.5
2023-10-18,2311071662,REEM,3032,,INV,OCT,2023,EAC,GX40Q17228,LENOVO,"LENOVO 15.6"" Laptop Casual Backpack B210 Green-ROW",IT,ACCESSORIES,CARRY CASE,0-Month,1,86.0,-85.99,99.99,0.01,0.0,0.01
2023-10-27,2311072743,RECA,7233,,INV,OCT,2023,EAC,4T-C65DL6NX,SHARP,"65"" 4K LED TV WITH ANDROID 10.0 HDR",CE,LCD/LED TV,LED TV,0-Month,1,2694.78,-347.82,12.91,2346.96,352.04,2699.0
2023-07-08,2311041878,RECA,7233,,INV,JUL,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,977.83,-195.66,6.67,2737.83,410.68,3148.51
2023-07-15,2311042490,REUI,7596,,INV,JUL,2023,EAC,WWFLC10VW1208(S),WHITE WESTINGHOUSE,"COMBO 12W/8D KG,WITH PUMP,BLDC Inverter Motor,1400RPM-SILVER",HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,2955.65,-347.82,11.77,2607.83,391.17,2999.0
2023-07-18,2321016857,RECA,7233,,INV,JUL,2023,TPC,LTT7CBBSI,LG,Ref 1D 6.9 Cu. Ft / Pocket Handle / Inverter Compressor,HA,REFRIGERATORS,MINI BAR,0-Month,1,1521.0,0.0,0.0,1521.0,228.15,1749.15
2023-07-19,2311043270,RECA,7233,,INV,JUL,2023,EAC,AU-A24ATS,SHARP,Outdoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1282.17,-65.22,1.7,3781.29,567.19,4348.48
2023-07-20,2318002210,REEM,3027,,CM,JUL,2023,EAC,SJ-HM540-HS,SHARP,"Fridge Top Mount, 14.84 CFT (420L), Inverter, 60Hz - Inox",HA,REFRIGERATORS,TOP MOUNT,0-Month,-1,2260.0,0.0,0.0,-2260.0,-339.0,-2599.0
2023-07-24,2311043776,RECA,7233,,INV,JUL,2023,EAC,AU-A18ATS,SHARP,Outdoor Split A/C 18000 BTU Cool HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1064.78,-21.74,2.04,1043.04,156.45,1199.49
2023-07-25,2311043834,RECO,7183,,INV,JUL,2023,EAC,EM-FP41-W3,SHARP,"Food Processor/ H Blender 400W, 1250ml - Stainless Steel",SDA,LHA,FOOD PROCESSOR,0-Month,1,346.96,-22.7,6.54,324.26,48.64,372.9
2023-07-26,2311043935,RECA,7233,,INV,JUL,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,4,977.83,-260.88,6.67,3650.44,547.56,4198.0
2023-07-31,2321017333,RECA,7233,,INV,JUL,2023,TPC,TBA-24BMG4G089KS-SA,TOSHIBA,"Gas Cooker 60x60, 4 burner, Auto Ignition & Oven Light - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1129.57,0.0,0.0,1129.57,169.44,1299.01
2023-07-30,2311044177,RECA,7233,,INV,JUL,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1303.48,-0.01,0.0,1303.47,195.52,1498.99
2023-08-02,2311045623,REEM,3064,,INV,AUG,2023,EAC,DWD77TDP,DORA,"Top and Bottom Loading Water Dispenser, black with SS",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,1042.61,-365.22,35.03,677.39,101.61,779.0
2023-08-02,2311045631,RECA,7233,,INV,AUG,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-03,2311048439,RECO,7183,,INV,AUG,2023,EAC,WWCFAK350,WHITE WESTINGHOUSE,"CHEST FREEZER 10.7 CU FT, 230V 60HZ, R600A",HA,FREEZERS,CHEST FREEZERS,0-Month,1,1303.48,-85.27,6.54,1218.21,182.73,1400.94
2023-08-05,2311048634,REEM,5241,,INV,AUG,2023,EAC,XB-RRT-00013,MS-XB,Xbox Series X Console 1TB Black,TELECOM,ENTERTAINMENT,GAMING,0-Month,1,1999.0,0.0,0.0,1999.0,299.85,2298.85
2023-08-05,2321018229,RECA,7233,,INV,AUG,2023,TPC,DFB425FW,LG,14 Place Setting/Steam/Wi-fi/Smart Rack/3rd Rack,HA,DISH WASHER,FREE STANDING,0-Month,1,2956.0,0.0,0.0,2956.0,443.4,3399.4
2023-08-07,2311048751,RECA,7233,,INV,AUG,2023,EAC,AU-A24ATS,SHARP,Outdoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1282.17,-65.22,1.7,3781.29,567.19,4348.48
2023-08-08,2321018372,RECA,4207,,INV,AUG,2023,TPC,MM-EG25PB(BK),TOSHIBA,"25L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,433.91,-43.39,10.0,390.52,58.58,449.1
2023-08-10,2311049508,RECA,7233,,INV,AUG,2023,EAC,WWUF17TVS,WHITE WESTINGHOUSE,17 CuFt/481 Ltr SS Commercial Upright Freezer,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3042.61,-173.91,5.72,2868.7,430.31,3299.01
2023-08-19,2311050933,REUI,7561,,INV,AUG,2023,EAC,EO-G120-K3,SHARP,"E. Oven 100L 2800W Rotisserie, Convection, Interior Light",SDA,LHA,DEEP FRYER,0-Month,1,694.78,-43.48,6.26,651.3,97.69,748.99
2023-08-21,2311051354,RECA,7233,,INV,AUG,2023,EAC,PIPE-36,WHITE WESTINGHOUSE,5 Meter copper pipe for 36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-25,2311051833,RECA,7233,,INV,AUG,2023,EAC,WWS30G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1803.91,0.0,0.0,1803.91,270.59,2074.5
2023-08-30,2311053070,RECA,7233,,INV,AUG,2023,EAC,58SUE9350F,SKYWORTH,"Skyworth 58"" 4K UHD LED TV (Google TV)",CE,LCD/LED TV,LED TV,0-Month,1,1390.0,-173.48,12.48,1216.52,182.47,1398.99
2023-09-02,2311054347,REUI,7561,,INV,SEP,2023,EAC,DPA25T23R,DORA,Window A/C 20000 BTU Cool HI-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1564.34,0.0,0.0,1564.34,234.66,1799.0
2023-09-06,2321021716,RECA,7233,,INV,SEP,2023,TPC,GR-A33AS(SK),TOSHIBA,"FRIDGE 8.1 CFT (231L), 230V 60HZ - Metallic Grey",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,1825.22,-86.96,4.76,1738.26,260.74,1999.0
2023-09-09,2311059810,REUI,7596,,INV,SEP,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,999.57,-43.48,4.35,956.09,143.41,1099.5
2023-09-10,2311059931,RECA,7233,,INV,SEP,2023,EAC,WWCFAK550,WHITE WESTINGHOUSE,"CHEST FREEZER 18.4 CU FT, 230V 60HZ, R600A",HA,FREEZERS,CHEST FREEZERS,0-Month,2,2346.96,0.0,0.0,4693.92,704.09,5398.01
2023-09-11,2311060183,RECA,4207,,INV,SEP,2023,EAC,WWS36T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,2760.43,-2134.78,38.67,3386.08,507.91,3893.99
2023-09-13,2311062278,REUI,7596,,INV,SEP,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1346.96,-43.49,3.23,1303.47,195.52,1498.99
2023-09-21,2311063310,REUI,7596,,INV,SEP,2023,EAC,DWD77TDP,DORA,"Top and Bottom Loading Water Dispenser, black with SS",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,1042.61,-365.22,35.03,677.39,101.61,779.0
2023-09-30,2311065973,REUI,7561,,INV,SEP,2023,EAC,EWF1141AESA,ELECTROLUX,11KG UltimateCare FL Washer with Vapour Care Technology,HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,3651.3,-1500.05,41.08,2151.25,322.69,2473.94
2023-09-30,2311065994,RECA,7233,,INV,SEP,2023,EAC,EK-EER73DB,ELECTROLUX,FLOOR STICK RECHARGEABLE 14.4V,SDA,VACCUM CLEANERS,CANNISTER,0-Month,2,668.7,-1337.38,100.0,0.02,0.0,0.02
2023-10-22,2311072126,RECA,7233,,INV,OCT,2023,EAC,WWTLAVS16,WHITE WESTINGHOUSE,TL Washer 16KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-07-04,2311038700,RECA,7233,,INV,JUL,2023,EAC,65SUE9500,SKYWORTH,"SKYWORTH  65"" QLED Google TV UHD 4K HDR SMART TV",CE,LCD/LED TV,LED TV,0-Month,1,2086.0,-130.34,6.25,1955.66,293.34,2249.0
2023-07-11,2311042055,RECO,7183,,INV,JUL,2023,EAC,WWR9VS650,WHITE WESTINGHOUSE,Fridge 22.96 Cu Ft/650 Ltr SS Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,1,3738.26,-244.56,6.54,3493.7,524.05,4017.75
2023-07-20,2311043502,RECA,7233,,INV,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-25,2311043870,REUI,7561,,INV,JUL,2023,EAC,43DYAC40,DORA,"43 Inch, FHD, Android 11, Dolby Audio, 1.4 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,868.7,-173.92,20.02,694.78,104.22,799.0
2023-07-30,2321017307,RECA,4207,,INV,JUL,2023,TPC,MM-EG25PB(BK),TOSHIBA,"25L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-130.44,25.04,390.43,58.57,449.0
2023-08-04,2321018214,RECA,4207,,INV,AUG,2023,TPC,TBA-36LMG5G089KS-SA,TOSHIBA,"Gas Cooker 90x60, 5 burner with Rotisserie & Convection - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1999.13,-200.0,10.0,1799.13,269.87,2069.0
2023-08-06,2321018268,RECA,7233,,INV,AUG,2023,TPC,TBA-36LMG5G089KS-SA,TOSHIBA,"Gas Cooker 90x60, 5 burner with Rotisserie & Convection - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1999.13,0.0,0.0,1999.13,299.87,2299.0
2023-08-05,2321018230,RECA,7233,,INV,AUG,2023,TPC,VC-DR180ABF(R),TOSHIBA,"VAC CLNR DRUM, 20L, 1800W,S Steel Tube - Blck/Red",SDA,VACCUM CLEANERS,DRUM,0-Month,1,390.43,-43.47,11.13,346.96,52.04,399.0
2023-08-19,2311050940,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-22,2321019900,RECA,7233,,INV,AUG,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-43.48,8.35,477.39,71.61,549.0
2023-08-23,2311051589,RECA,7233,,INV,AUG,2023,EAC,WWTLAVS10,WHITE WESTINGHOUSE,TL Washer 10KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1477.39,-108.68,7.36,1368.71,205.3,1574.01
2023-08-24,2311051690,RECA,7233,,INV,AUG,2023,EAC,PIPE-18/24,WHITE WESTINGHOUSE,4 Meter copper pipe for 18K/24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-23,2311051606,RECA,7233,,INV,AUG,2023,EAC,EC-CAS2121-Z,SHARP,"VAC CLNR DRUM, 21L, 2100W,METAL TUBE - RED",SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,460.0,-69.57,15.12,390.43,58.56,448.99
2023-08-27,2311051972,RECA,7233,,INV,AUG,2023,EAC,WWS36T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,2760.43,-3202.14,38.67,5079.15,761.87,5841.02
2023-08-28,2311052655,REEM,3029,,INV,AUG,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,4,999.57,-173.92,4.35,3824.36,573.66,4398.02
2023-08-29,2311052937,REUI,7596,,INV,AUG,2023,EAC,EO-60NK-3,SHARP,"E. Oven 60L 2000W Rotisserie, Interior Light",SDA,LHA,DEEP FRYER,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-09-04,2311054482,RECA,4207,,INV,SEP,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-110.88,11.34,866.95,130.04,996.99
2023-09-05,2311054684,RECA,4207,,INV,SEP,2023,EAC,WWUF21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Upright Freezer Inverter Compressor R600a,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3216.52,-478.26,14.87,2738.26,410.74,3149.0
2023-09-09,2311059803,RECA,7233,,INV,SEP,2023,EAC,WWS12K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 12000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,847.39,-43.48,5.13,803.91,120.58,924.49
2023-09-17,2311062569,RECA,7233,,INV,SEP,2023,EAC,WWS24K23I,WHITE WESTINGHOUSE,Indoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.47,3.45,1216.96,182.54,1399.5
2023-09-20,2311063219,RECA,7233,,INV,SEP,2023,EAC,FA31-202GY,ELECTROLUX,Flow A3 - Air Purifier with Anti-bacterial HEPA & Touch UI,SDA,AIR PURIFIER,RESIDENTIAL,0-Month,1,651.3,-651.23,99.99,0.07,0.01,0.08
2023-09-21,2311063279,RECA,4207,,INV,SEP,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,2,0.01,0.0,0.0,0.02,0.01,0.03
2023-09-26,2311064447,RECA,7233,,INV,SEP,2023,EAC,WWRAKS510,WHITE WESTINGHOUSE,"Fridge 17.9 CuFt, 230V 60HZ - R600a, Silver, Recessed Handle",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2346.96,-347.83,14.82,1999.13,299.87,2299.0
2023-09-27,2311064607,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-202.89,46.76,231.02,34.65,265.67
2023-10-08,2311070258,RECA,4207,,INV,OCT,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,999.57,-272.64,9.09,2726.07,408.91,3134.98
2023-10-10,2311070594,RECA,7233,,INV,OCT,2023,EAC,WWS24K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.47,3.45,1216.96,182.54,1399.5
2023-07-09,2311041963,RECA,7233,,INV,JUL,2023,EAC,PIPE-36,WHITE WESTINGHOUSE,5 Meter copper pipe for 36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,7,0.01,0.0,0.0,0.07,0.02,0.09
2023-08-02,2311048300,RECA,4207,,INV,AUG,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,6,977.83,-662.64,11.29,5204.34,780.65,5984.99
2023-08-02,2311048333,RECA,7233,,INV,AUG,2023,EAC,PIPE-30,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-03,2311048524,REUI,1879,,INV,AUG,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,5,1130.0,-513.6,9.09,5136.4,770.46,5906.86
2023-08-22,2321019864,RECA,7233,,INV,AUG,2023,TPC,AW-DK1775WUPBB(WK),TOSHIBA,"TL WASHER 15 KG,UFB WASH,SDD INVERTER,60HZ - WHITE/BLACK",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,2433.91,-326.07,13.4,2107.84,316.17,2424.01
2023-08-23,2311051639,REUI,7287,,INV,AUG,2023,EAC,DWD13TP,DORA,"WATER COOLER, H/C. 220V-50/60HZ WITH SS TANK with Child Lock",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-08-24,2311051690,RECA,7233,,INV,AUG,2023,EAC,WWS24G23WC,WHITE WESTINGHOUSE,Outdoor Split A/C 22100 BTU Cool WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-08-28,2311052653,RECA,4207,,INV,AUG,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,10,1130.0,-1695.6,15.01,9604.4,1440.66,11045.06
2023-08-28,2311052797,RECA,7233,,INV,AUG,2023,EAC,WWS36T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2760.43,-978.26,35.44,1782.17,267.33,2049.5
2023-09-03,2311054381,RECA,7233,,INV,SEP,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,999.57,-43.49,4.35,956.08,143.41,1099.49
2023-09-04,2311054515,REEM,4250,,INV,SEP,2023,EAC,58SUE9350F,SKYWORTH,"Skyworth 58"" 4K UHD LED TV (Google TV)",CE,LCD/LED TV,LED TV,0-Month,1,1390.0,-173.48,12.48,1216.52,182.47,1398.99
2023-09-06,2321021684,REUI,7596,,INV,SEP,2023,TPC,TBA-24BMG4G089KS-SA,TOSHIBA,"Gas Cooker 60x60, 4 burner, Auto Ignition & Oven Light - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1129.57,0.0,0.0,1129.57,169.44,1299.01
2023-09-20,2311063220,RECA,7233,,INV,SEP,2023,EAC,FA31-202GY,ELECTROLUX,Flow A3 - Air Purifier with Anti-bacterial HEPA & Touch UI,SDA,AIR PURIFIER,RESIDENTIAL,0-Month,1,651.3,-651.23,99.99,0.07,0.01,0.08
2023-09-25,2311063638,RECA,7233,,INV,SEP,2023,EAC,DS24T23WC,DORA,Outdoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-86.96,7.15,1130.0,169.5,1299.5
2023-09-28,2311065403,RECA,7233,,INV,SEP,2023,EAC,4T-C75EK2NX,SHARP,"75 Inch, 4K, Android 11, HDR, Dolby Vision, Dolby Atmos, HDMI 2.1, Made In Japan Panel",CE,LCD/LED TV,LED TV,0-Month,1,5216.52,-2347.82,45.01,2868.7,430.3,3299.0
